145.25	1.495e-17
145.30	1.495e-17
145.35	1.496e-17
145.40	1.468e-17
145.45	1.472e-17
145.50	1.488e-17
145.55	1.479e-17
145.60	1.487e-17
145.65	1.479e-17
145.70	1.472e-17
145.75	1.471e-17
145.80	1.476e-17
145.85	1.481e-17
145.90	1.469e-17
145.95	1.456e-17
146.00	1.471e-17
146.05	1.477e-17
146.10	1.454e-17
146.15	1.486e-17
146.20	1.466e-17
146.25	1.460e-17
146.30	1.438e-17
146.35	1.457e-17
146.40	1.442e-17
146.45	1.454e-17
146.50	1.449e-17
146.55	1.434e-17
146.60	1.448e-17
146.65	1.425e-17
146.70	1.425e-17
146.75	1.416e-17
146.80	1.435e-17
146.85	1.433e-17
146.90	1.422e-17
146.95	1.433e-17
147.00	1.430e-17
147.05	1.415e-17
147.10	1.419e-17
147.15	1.403e-17
147.20	1.406e-17
147.25	1.395e-17
147.30	1.408e-17
147.35	1.407e-17
147.40	1.411e-17
147.45	1.402e-17
147.50	1.396e-17
147.55	1.378e-17
147.60	1.389e-17
147.65	1.391e-17
147.70	1.379e-17
147.75	1.385e-17
147.80	1.389e-17
147.85	1.401e-17
147.90	1.365e-17
147.95	1.344e-17
148.00	1.362e-17
148.05	1.351e-17
148.10	1.355e-17
148.15	1.361e-17
148.20	1.357e-17
148.25	1.343e-17
148.30	1.343e-17
148.35	1.345e-17
148.40	1.356e-17
148.45	1.335e-17
148.50	1.340e-17
148.55	1.326e-17
148.60	1.330e-17
148.65	1.334e-17
148.70	1.328e-17
148.75	1.316e-17
148.80	1.322e-17
148.85	1.308e-17
148.90	1.323e-17
148.95	1.299e-17
149.00	1.312e-17
149.05	1.309e-17
149.10	1.304e-17
149.15	1.291e-17
149.20	1.303e-17
149.25	1.299e-17
149.30	1.287e-17
149.35	1.287e-17
149.40	1.282e-17
149.45	1.271e-17
149.50	1.278e-17
149.55	1.287e-17
149.60	1.271e-17
149.65	1.265e-17
149.70	1.261e-17
149.75	1.258e-17
149.80	1.249e-17
149.85	1.254e-17
149.90	1.255e-17
149.95	1.259e-17
150.00	1.239e-17
